Partner Name,Customer Account Name,Workload Name,Opportunity Name,Expert Requests,Customer Sub Region,Customer Micro Region,Primary Workload Pillar,Workload Progress,Begin Migration Date,Production Date,Annual Gross Revenue (ARR USD)
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvGmOAI/view"", ""[LATAM] - eMantto Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-01-01,2026-12-30,"450,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvGwOAI/view"", ""[LATAM] - eCargo Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.2: Ramping / Deliver,2026-01-01,2026-12-31,"250,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvH1OAI/view"", ""[LATAM] - eLoyalty Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-01-01,2026-12-30,"80,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvGrOAI/view"", ""[LATAM] - eBusiness Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-01-01,2026-12-30,"50,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvGcOAI/view"", ""[LATAM] - Data Platform & COSMOS Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.2: Ramping / Deliver,2026-01-01,2026-12-31,"50,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvH2OAI/view"", ""[LATAM] - HR, Finance and Support - Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-01-01,2026-12-30,"50,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009dvGhOAI/view"", ""[LATAM] - Technology Program 2026"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-01-01,2026-12-30,"20,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hhld1QAA/view"", ""Ti Red Spa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009duXmOAI/view"", ""[RedSalud] Infra - GCVE ve1 additional node"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000bdxcAQAQ/view"", ""Ti Red Spa / $20.5M TCV / 8YR #LAM"")",,MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-12-09,2026-01-28,"37,176.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001kNF4dQAG/view"", ""Vita Wallet"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MewbOAC/view"", ""Vita Wallet - SCC Premium"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000Lhvb2IAB/view"", ""Vita Wallet - SCC Premium 1Y #SalesCreditPOC"")",,Corporate,MCO CORP SUR,Security,4.3: Migrated/Implemented,2026-01-19,2026-04-24,"20,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001jT59IQAS/view"", ""Chattigo SpA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MeLVOA0/view"", ""Chattigo Migracion SQL Azure"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000MhbGZIAZ/view"", ""Chattigo - Migracion DB SQL Azure #GOLD"")",,Corporate,MCO CORP SUR,Migrate and Modernize Databases,3:  Proposal / Negotiation,2026-07-31,2026-09-30,"160,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRzoeQAC/view"", ""Wited"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tHzDOAU/view"", ""Cloud Run a GKE"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000MwW5yIAF/view"", ""Cluoud Run a Kubernetes Wited"")",,Corporate,MCO CORP SUR,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-09-01,2025-09-30,"15,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h320NQAQ/view"", ""ThoughtWorks, Inc"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tFAvOAM/view"", ""[LATAM] - DA - Skywise to BigQuery Migration"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000tgdZKAQ/view"", ""ER-433126"")",MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-12-09,2026-07-21,"50,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tFBFOA2/view"", ""[LATAM] - DA - Automatic Compensations for Finance"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-08-13,2025-09-29,"10,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tFBjOAM/view"", ""[LATAM] - DA - Automatic Accounting for Finance"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-10-06,2025-11-04,"10,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BRQAY/view"", ""NTT DATA CHILE S.A"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hhld1QAA/view"", ""Ti Red Spa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tEq9OAE/view"", ""[Red Salud] DR Agfa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000bdxcAQAQ/view"", ""Ti Red Spa / $20.5M TCV / 8YR #LAM"")",,MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-11-24,2026-08-10,"92,354.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hhld1QAA/view"", ""Ti Red Spa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009oaUrOAI/view"", ""[Redsalud] - Data Governance Inventario"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000bdxcAQAQ/view"", ""Ti Red Spa / $20.5M TCV / 8YR #LAM"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-09-01,2026-02-11,"20,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hMjsFQAS/view"", ""Sitrack Chile"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006Mc6TOAS/view"", ""Migración AWS a GCP Etapa 1"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000MJsYFIA1/view"", ""Migración AWS a GCP"")",,Corporate,MCO CORP SUR,Migrate and Modernize Databases,3:  Proposal / Negotiation,2026-09-09,2026-12-17,"93,300.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hVrsEQAS/view"", ""Transelec S.A."")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009tD4fOAE/view"", ""Cargas AWS"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000MKivYIAT/view"", ""Transelec Cargas Migracion AWS"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000tkExKAI/view"", ""ER-442087"")",Corporate,MCO CORP SUR,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-04-29,2026-10-01,"305,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hc2KMQAY/view"", ""GoodRabbit"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009oZ8BOAU/view"", ""SCM Latam -  SCC"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000LiYXGIA3/view"", ""SCM Latam#GCP#SCC"")","ER-461274, ER-443239",Corporate,MCO CORP SUR,Security,3:  Proposal / Negotiation,2026-07-31,2026-08-14,"15,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hMjsFQAS/view"", ""Sitrack Chile"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006Map7OAC/view"", ""Migración VMs"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000M4kUMIAZ/view"", ""Migración Sitrack"")",,Corporate,MCO CORP SUR,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-09-29,2025-10-13,"108,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hNKv6QAG/view"", ""ENIAX SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009oWPEOA2/view"", ""Eniax - SCC"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000LhwOdIAJ/view"", ""ENIAX SPA#GCP#SCC"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf00000117lyKAA/view"", ""ER-394746"")",Corporate,MCO CORP SUR,Security,3:  Proposal / Negotiation,2026-07-22,2026-07-28,"24,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hhld1QAA/view"", ""Ti Red Spa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009oWHeOAM/view"", ""Agentspace"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000KPEleIAH/view"", ""RedSalud - Agentspace #530 seats"")",,MCO,Chile,Build with AI,4.3: Migrated/Implemented,2025-07-02,2025-07-06,"167,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BnQAI/view"", ""Option Spa"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001htuQPQAY/view"", ""AD Retail S.A."")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MYmaOAG/view"", ""[abc] - Replenishment and Forecasting models in GCP w/Option"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000J9PECIA3/view"", ""ABC - Commit 2024"")",,MCO,Chile,Build with AI,4.3: Migrated/Implemented,2025-07-21,2025-09-30,"6,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009syfcOAA/view"", ""[LATAM] - eCargo Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"560,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009syfhOAA/view"", ""[LATAM] - ebusiness Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"500,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001oip14QAA/view"", ""Fintoc SpA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006ACQMOA4/view"", ""Fintoc SecOps Tools"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000KpAJiIAN/view"", ""Fintoc Security Command Center"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf00000112zCKAQ/view"", ""ER-382748"")",Corporate,MCO CORP SUR,,4.3: Migrated/Implemented,2025-06-27,2025-06-27,"36,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001jT59IQAS/view"", ""Chattigo SpA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006ACQqOAO/view"", ""Chattigo SCC SecOps"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000NQvtJIAT/view"", ""Chattigo - SCC Premium FY26"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000tkk0KAA/view"", ""ER-443233"")",Corporate,MCO CORP SUR,Security,3:  Proposal / Negotiation,2026-08-05,2026-09-07,"15,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00002JmizDQAR/view"", ""Tech Pulse SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001htuQPQAY/view"", ""AD Retail S.A."")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082874OAA/view"", ""[AD RETAIL] - Integracion la polar proyecto DWH"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000J9PECIA3/view"", ""ABC - Commit 2024"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000H5AIKA0/view"", ""ER-350709"")",MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-05-22,2026-01-19,"20,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001kNF4dQAG/view"", ""Vita Wallet"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006A7vtOAC/view"", ""VitaWallet - GKE Migration"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000JOgOFIA1/view"", ""Vita Wallet - Google Cloud Platform (Zenta - GKE)"")",,Corporate,MCO CORP SUR,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-02-03,2025-03-28,"72,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009sr29OAA/view"", ""[LATAM] - CDP 2.0 and COSMOS Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Analytics,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"560,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009sr1pOAA/view"", ""[LATAM] - e-Mantto and MOSS Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"545,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009sr24OAA/view"", ""[LATAM] - eFFP and CusCom Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")",,MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"320,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009sr1kOAA/view"", ""[LATAM] - Cloud Modernization Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")","ER-339590, ER-443999",MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"280,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001h39BLQAY/view"", ""Comercializadora Zenta Group SPA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRPLmQAO/view"", ""LATAM Airlines Group SA"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009sr1zOAA/view"", ""[LATAM] - HR, Finance and Support - Program 2025"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000dAgkbQAC/view"", ""LATAM Airlines 2023 87M/3Y Recommit"")","ER-410528, ER-411275",MCO,Chile,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-01-01,2025-12-31,"230,000.00"
